logS,delta,sigma,v_star,action_rate,action_rate_cutoff,n_switches_a_star,switches_ok,always0,always1,n_v,dv
-1.6,2.02,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.6,2.08,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.6,2.14,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.6,2.2,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.6,2.26,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.6,2.32,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.6,2.38,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.6,2.44,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.6,2.5,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.4,0.1,1,-4,0.999937545753028,0.999968328758167,0,TRUE,FALSE,TRUE,1201,0.00666666666666993
-1.4,0.16,1,-4,0.663704952792006,,2,FALSE,FALSE,FALSE,1201,0.00666666666666993
-1.4,0.22,1,-3.06666666666667,0.0557847299431174,,3,FALSE,FALSE,FALSE,1201,0.00666666666666993
-1.4,0.28,1,2.00666666666667,0.0225393348688705,0.0223925837801914,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.4,0.34,1,2.25333333333333,0.0121931132831234,0.012119069766058,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.4,0.4,1,2.45333333333333,0.00711149360908213,0.00707695561724719,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.4,0.46,1,2.61333333333333,0.00449582004666187,0.00448319020805399,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.4,0.52,1,2.76,0.00288841956393695,0.00289006807622616,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.4,0.58,1,2.89333333333333,0.00189494921587143,0.00190588264338154,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.4,0.64,1,3.01333333333333,0.00127498735307155,0.00129197464346953,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.4,0.7,1,3.12666666666667,0.000862830838308779,0.000884001299401693,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.4,0.76,1,3.23333333333333,0.000587711017567294,0.000611773532486204,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.4,0.82,1,3.34,0.00039271131984494,0.000418891949450329,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.4,0.88,1,3.44,0.000263225906071377,0.000290857093290797,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.4,0.94,1,3.54,0.000171373221947013,0.000200063516007321,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.4,1,1,3.63333333333333,0.000110479795606036,0.000139891597316089,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.4,1.06,1,3.73333333333333,6.45101368889824e-05,9.44811248043687e-05,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.4,1.12,1,3.82666666666667,3.4600783950327e-05,6.49451076221164e-05,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.4,1.18,1,3.91333333333333,1.49195535214326e-05,4.55153687697329e-05,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.4,1.24,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.4,1.3,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.4,1.36,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.4,1.42,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.4,1.48,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.4,1.54,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.4,1.6,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.4,1.66,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.4,1.72,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.4,1.78,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.4,1.84,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.4,1.9,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.4,1.96,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.4,2.02,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.4,2.08,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.4,2.14,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.4,2.2,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.4,2.26,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.4,2.32,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.4,2.38,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.4,2.44,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.4,2.5,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.2,0.1,1,-4,0.999937545753028,0.999968328758167,0,TRUE,FALSE,TRUE,1201,0.00666666666666993
-1.2,0.16,1,-4,0.999937545753028,0.999968328758167,0,TRUE,FALSE,TRUE,1201,0.00666666666666993
-1.2,0.22,1,-3.56666666666667,0.174482217421497,,3,FALSE,FALSE,FALSE,1201,0.00666666666666993
-1.2,0.28,1,1.78,0.0377800519352335,0.0375379803485167,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.2,0.34,1,2.06666666666667,0.0195090760620982,0.0193827870888185,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.2,0.4,1,2.28666666666667,0.0111740189147554,0.0111076433692026,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.2,0.46,1,2.46666666666667,0.00685127909924641,0.00681886227017603,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.2,0.52,1,2.62,0.00440836007909872,0.00439648834812134,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.2,0.58,1,2.76,0.00288841956393695,0.00289006807622616,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.2,0.64,1,2.88666666666667,0.0019361935813273,0.00194673237884957,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.2,0.7,1,3.00666666666667,0.00130394732240073,0.00132064608780869,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.2,0.76,1,3.12,0.000883296260316154,0.00090425519982229,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.2,0.82,1,3.22666666666667,0.00060229972610657,0.000626206344100821,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.2,0.88,1,3.33333333333333,0.000402993179820219,0.000429060333196896,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.2,0.94,1,3.43333333333333,0.000270556436239223,0.000298104312670189,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.2,1,1,3.52666666666667,0.000181845143959025,0.000210413104468565,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.2,1.06,1,3.62666666666667,0.000114184417405455,0.000143551766166428,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.2,1.12,1,3.72,6.97043742744097e-05,9.9611388975962e-05,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.2,1.18,1,3.81333333333333,3.82542892350566e-05,6.85524978873975e-05,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.2,1.24,1,3.90666666666667,1.62099048234462e-05,4.67890523890846e-05,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.2,1.3,1,4,8.92201505099673e-07,3.167124183312e-05,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.2,1.36,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.2,1.42,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.2,1.48,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.2,1.54,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.2,1.6,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.2,1.66,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.2,1.72,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.2,1.78,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.2,1.84,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.2,1.9,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.2,1.96,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.2,2.02,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.2,2.08,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.2,2.14,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.2,2.2,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.2,2.26,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.2,2.32,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.2,2.38,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.2,2.44,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.2,2.5,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1,0.1,1,-4,0.999937545753028,0.999968328758167,0,TRUE,FALSE,TRUE,1201,0.00666666666666993
-1,0.16,1,-4,0.999937545753028,0.999968328758167,0,TRUE,FALSE,TRUE,1201,0.00666666666666993
-1,0.22,1,-3.76,0.611620793112853,,3,FALSE,FALSE,FALSE,1201,0.00666666666666993
-1,0.28,1,1.49333333333333,0.0680805280871781,0.0676749771426636,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1,0.34,1,1.84666666666667,0.0326087024138672,0.03239773278809,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1,0.4,1,2.1,0.0179801475199734,0.0178644205628166,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1,0.46,1,2.3,0.0107875476610745,0.0107241100216758,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1,0.52,1,2.46666666666667,0.00685127909924641,0.00681886227017603,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1,0.58,1,2.62,0.00440836007909872,0.00439648834812134,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1,0.64,1,2.75333333333333,0.00294848980178937,0.00294958992168937,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1,0.7,1,2.87333333333333,0.00202109737470039,0.00203082660774734,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1,0.76,1,2.99333333333333,0.00136363482657842,0.00137974090170445,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1,0.82,1,3.10666666666667,0.000925524200372168,0.000946048083538265,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1,0.88,1,3.21333333333333,0.00063243401277238,0.000656019605417946,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1,0.94,1,3.32,0.000424254032742978,0.000450087240592145,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1,1,1,3.42,0.000285729745360157,0.000313105678581227,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1,1.06,1,3.52,0.000187268618832906,0.000215773399294683,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1,1.12,1,3.61333333333333,0.000121867433058381,0.00015114284386808,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1,1.18,1,3.70666666666667,7.51624965276395e-05,0.000105002526566977,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1,1.24,1,3.80666666666667,4.01518726221859e-05,7.04261916567583e-05,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1,1.3,1,3.89333333333333,1.88934993935937e-05,4.94380708182529e-05,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1,1.36,1,3.98666666666667,2.74948846290568e-06,3.35040312330337e-05,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1,1.42,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1,1.48,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1,1.54,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1,1.6,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1,1.66,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1,1.72,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1,1.78,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1,1.84,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1,1.9,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1,1.96,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1,2.02,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1,2.08,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1,2.14,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1,2.2,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1,2.26,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1,2.32,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1,2.38,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1,2.44,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1,2.5,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-0.8,0.1,1,-4,0.999937545753028,0.999968328758167,0,TRUE,FALSE,TRUE,1201,0.00666666666666993
-0.8,0.16,1,-4,0.999937545753028,0.999968328758167,0,TRUE,FALSE,TRUE,1201,0.00666666666666993
-0.8,0.22,1,-3.87333333333333,0.999915825798726,0.999946321583537,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.8,0.28,1,1.07333333333333,0.142277981279111,0.141560792224338,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.8,0.34,1,1.58,0.0574045588469592,0.0570534332377543,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.8,0.4,1,1.88666666666667,0.0297961410980852,0.029602586884419,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.8,0.46,1,2.11333333333333,0.0173977825323032,0.0172861238068139,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.8,0.52,1,2.3,0.0107875476610745,0.0107241100216758,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.8,0.58,1,2.46,0.00698032094412472,0.00694685078862434,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.8,0.64,1,2.60666666666667,0.00458481513447591,0.00457141583658871,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.8,0.7,1,2.73333333333333,0.00313544059126896,0.00313484226070548,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.8,0.76,1,2.86,0.00210931308022188,0.00211820504040461,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.8,0.82,1,2.97333333333333,0.00145774496302686,0.00147292171135671,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.8,0.88,1,3.08666666666667,0.000992231901245276,0.00101207219138399,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.8,0.94,1,3.19333333333333,0.00068012230402684,0.000703202486828758,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.8,1,1,3.3,0.000457959968613344,0.000483424142383782,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.8,1.06,1,3.4,0.000309825055909372,0.000336929265676855,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.8,1.12,1,3.5,0.000204322210096898,0.00023262907903554,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.8,1.18,1,3.6,0.000129929298158696,0.000159108590157553,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.8,1.24,1,3.69333333333333,8.08968903674447e-05,0.000110666795909098,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.8,1.3,1,3.78666666666667,4.61416753542727e-05,7.63408497580498e-05,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.8,1.36,1,3.88666666666667,2.02884344250764e-05,5.08150786414641e-05,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.8,1.42,1,3.98,3.71580553239876e-06,3.4457634115026e-05,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.8,1.48,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-0.8,1.54,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-0.8,1.6,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-0.8,1.66,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-0.8,1.72,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-0.8,1.78,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-0.8,1.84,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-0.8,1.9,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-0.8,1.96,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-0.8,2.02,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-0.8,2.08,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-0.8,2.14,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-0.8,2.2,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-0.8,2.26,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-0.8,2.32,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-0.8,2.38,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-0.8,2.44,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-0.8,2.5,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-0.6,0.1,1,-4,0.999937545753028,0.999968328758167,0,TRUE,FALSE,TRUE,1201,0.00666666666666993
-0.6,0.16,1,-4,0.999937545753028,0.999968328758167,0,TRUE,FALSE,TRUE,1201,0.00666666666666993
-0.6,0.22,1,-3.95333333333333,0.999930772608067,0.999961465023534,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.6,0.28,1,-2.14666666666667,0.984191322953088,0.984090085848578,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.6,0.34,1,1.22,0.111833877306359,0.111232437447835,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.6,0.4,1,1.62,0.0529435760175548,0.0526161384542521,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.6,0.46,1,1.89333333333333,0.0293475188680487,0.0291567774900472,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.6,0.52,1,2.10666666666667,0.0176869235467704,0.0175732417615438,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.6,0.58,1,2.28666666666667,0.0111740189147554,0.0111076433692026,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.6,0.64,1,2.44,0.00738034872511634,0.0073436309553484,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.6,0.7,1,2.58666666666667,0.00486124163028787,0.00484546453933066,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.6,0.76,1,2.71333333333333,0.00333288238126137,0.00333050329298978,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.6,0.82,1,2.84,0.0022480942947006,0.00225567669154236,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.6,0.88,1,2.95333333333333,0.00155761442978492,0.00157181154905639,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.6,0.94,1,3.06666666666667,0.00106318259923128,0.00108230048139313,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.6,1,1,3.17333333333333,0.000730952165755515,0.000753496984595259,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.6,1.06,1,3.28,0.000493963079216229,0.000519035433206971,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.6,1.12,1,3.38,0.000335614069185576,0.000362429149033061,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.6,1.18,1,3.48,0.000222611069054212,0.000250706891280483,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.6,1.24,1,3.58,0.000142770204532154,0.00017179710374593,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.6,1.3,1,3.68,8.69204687803194e-05,0.00011661697681542,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.6,1.36,1,3.77333333333333,5.03943666904319e-05,8.05404206057903e-05,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.6,1.42,1,3.86666666666667,2.46963454970313e-05,5.51665350272401e-05,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.6,1.48,1,3.96,6.77314496081842e-06,3.74748816910353e-05,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.6,1.54,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-0.6,1.6,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-0.6,1.66,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-0.6,1.72,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-0.6,1.78,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-0.6,1.84,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-0.6,1.9,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-0.6,1.96,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-0.6,2.02,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-0.6,2.08,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-0.6,2.14,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-0.6,2.2,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-0.6,2.26,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-0.6,2.32,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-0.6,2.38,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-0.6,2.44,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-0.6,2.5,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-0.4,0.1,1,-4,0.999937545753028,0.999968328758167,0,TRUE,FALSE,TRUE,1201,0.00666666666666993
-0.4,0.16,1,-4,0.999937545753028,0.999968328758167,0,TRUE,FALSE,TRUE,1201,0.00666666666666993
-0.4,0.22,1,-4,0.999937545753028,0.999968328758167,0,TRUE,FALSE,TRUE,1201,0.00666666666666993
-0.4,0.28,1,-2.51333333333333,0.994045308571411,0.994020186337316,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.4,0.34,1,0.593333333333334,0.277563731377151,0.276479047522441,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.4,0.4,1,1.28,0.10082833257967,0.100272567954442,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.4,0.46,1,1.62666666666667,0.0522275355167979,0.0519039559510657,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.4,0.52,1,1.88,0.0302504315387591,0.0300540389611998,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.4,0.58,1,2.08666666666667,0.0185790223567745,0.0184591382043114,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.4,0.64,1,2.26,0.0119830978172319,0.011910625418547,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.4,0.7,1,2.41333333333333,0.00794493556642818,0.00790367776956735,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.4,0.76,1,2.55333333333333,0.0053548458754187,0.00533486647199266,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.4,0.82,1,2.68666666666667,0.00361333358445414,0.00360844667970828,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.4,0.88,1,2.80666666666667,0.002497600453958,0.00250285050534549,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.4,0.94,1,2.92666666666667,0.00170027059519944,0.00171307937309995,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.4,1,1,3.04,0.00116479968594335,0.0011828907431044,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.4,1.06,1,3.14666666666667,0.000803933802834946,0.000825715561280749,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.4,1.12,1,3.25333333333333,0.000545785706915952,0.000570298064942354,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.4,1.18,1,3.36,0.000363204800427488,0.000389712362582007,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.4,1.24,1,3.46,0.000242216828014689,0.000270087693963528,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.4,1.3,1,3.56,0.000156563285670459,0.00018542739693328,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.4,1.36,1,3.65333333333333,9.98895803701088e-05,0.000129428916871621,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.4,1.42,1,3.75333333333333,5.7187712923328e-05,8.72492836473393e-05,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.4,1.48,1,3.84666666666667,2.94583337201318e-05,5.98678457464086e-05,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.4,1.54,1,3.94666666666667,8.95007366842941e-06,3.96233819558445e-05,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-0.4,1.6,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-0.4,1.66,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-0.4,1.72,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-0.4,1.78,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-0.4,1.84,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-0.4,1.9,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-0.4,1.96,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
